frame.time_utc,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.protocols,frame.time_delta,frame.time_relative,frame.time_delta_displayed,frame.len,eth.src.oui,eth.dst.oui,tcp.len,tcp.ack,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,label
"Dec 22, 2023 03:10:19.971338000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.182233,8.18922,0.182233,82,6939,7080836,28,311,28,0,1
"Dec 22, 2023 03:10:19.971505000 UTC",192.168.1.1,18473,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000167,8.189387,0.000167,85,7080836,6939,31,452,31,0.000167,1
"Dec 22, 2023 03:10:20.271145000 UTC",192.168.1.1,18473,192.168.1.3,102,eth:ethertype:ip:tcp,0.29964,8.489027,0.29964,85,7080836,6939,31,452,31,0,1
"Dec 22, 2023 03:10:20.321932000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp,0.050787,8.539814,0.050787,60,6939,7080836,0,342,0,0.350427,1
"Dec 22, 2023 03:10:20.615328000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.293396,8.83321,0.293396,80,6939,7080836,26,342,26,0,1
"Dec 22, 2023 03:10:20.615528000 UTC",192.168.1.1,18473,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.0002,8.83341,0.0002,85,7080836,6939,31,478,31,0.0002,1
"Dec 22, 2023 03:10:20.666358000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp,0.05083,8.88424,0.05083,60,6939,7080836,0,373,0,0.05083,1
"Dec 22, 2023 03:10:20.745281000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.078923,8.963163,0.078923,66,7080836,5797493,12,302,12,0,1
"Dec 22, 2023 03:10:20.746286000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.001005,8.964168,0.001005,66,7080836,84,12,449,12,0,1
"Dec 22, 2023 03:10:20.747555000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp,0.001269,8.965437,0.001269,64,84,7080836,0,265,0,0.001269,1
"Dec 22, 2023 03:10:20.749559000 UTC",192.168.1.5,502,192.168.1.1,18475,eth:ethertype:ip:tcp:mbtcp:modbus,0.002004,8.967441,0.002004,87,5797493,7080836,33,181,33,0.004278,1
"Dec 22, 2023 03:10:20.750348000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000789,8.96823,0.000789,66,7080836,5797493,12,335,12,0.000789,1
"Dec 22, 2023 03:10:20.754760000 UTC",192.168.1.5,502,192.168.1.1,18475,eth:ethertype:ip:tcp:mbtcp:modbus,0.004412,8.972642,0.004412,64,5797493,7080836,10,193,10,0.004412,1
"Dec 22, 2023 03:10:20.757703000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp:mbtcp:modbus,0.002943,8.975585,0.002943,65,84,7080836,11,265,11,0,1
"Dec 22, 2023 03:10:20.758276000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000573,8.976158,0.000573,66,7080836,84,12,460,12,0.000573,1
"Dec 22, 2023 03:10:20.762830000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp:mbtcp:modbus,0.004554,8.980712,0.004554,90,84,7080836,36,277,36,0.004554,1
"Dec 22, 2023 03:10:20.763230000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.0004,8.981112,0.0004,66,7080836,84,12,496,12,0.0004,1
"Dec 22, 2023 03:10:20.774182000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp:mbtcp:modbus,0.010952,8.992064,0.010952,71,84,7080836,17,289,17,0.010952,1
"Dec 22, 2023 03:10:20.883331000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.109149,9.101213,0.109149,80,6939,7080836,26,373,26,0,1
"Dec 22, 2023 03:10:20.959179000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp,0.074651,9.177061,0.074651,54,7080836,5797493,0,345,0,0.204419,1
"Dec 22, 2023 03:10:20.977203000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp,0.018024,9.195085,0.018024,54,7080836,84,0,513,0,0.203021,1
"Dec 22, 2023 03:10:21.083180000 UTC",192.168.1.1,18473,192.168.1.3,102,eth:ethertype:ip:tcp,0.105977,9.301062,0.105977,54,7080836,6939,0,504,0,0.199849,1
"Dec 22, 2023 03:10:21.930369000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.005288,10.148251,0.005288,66,7080836,5797493,12,345,12,0,1
"Dec 22, 2023 03:10:21.930415000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,4.60E-05,10.148297,4.60E-05,66,7080836,84,12,513,12,0,1
"Dec 22, 2023 03:10:21.932248000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp,0.001833,10.15013,0.001833,64,84,7080836,0,301,0,0.001833,1
"Dec 22, 2023 03:10:21.934952000 UTC",192.168.1.5,502,192.168.1.1,18475,eth:ethertype:ip:tcp:mbtcp:modbus,0.002704,10.152834,0.002704,87,5797493,7080836,33,205,33,0.004583,1
"Dec 22, 2023 03:10:21.935362000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.00041,10.153244,0.00041,66,7080836,5797493,12,378,12,0.00041,1
"Dec 22, 2023 03:10:21.936303000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp:mbtcp:modbus,0.000941,10.154185,0.000941,65,84,7080836,11,301,11,0,1
"Dec 22, 2023 03:10:21.937324000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.001021,10.155206,0.001021,66,7080836,84,12,524,12,0.001021,1
"Dec 22, 2023 03:10:21.939036000 UTC",192.168.1.5,502,192.168.1.1,18475,eth:ethertype:ip:tcp:mbtcp:modbus,0.001712,10.156918,0.001712,64,5797493,7080836,10,217,10,0.003674,1
"Dec 22, 2023 03:10:21.944237000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp:mbtcp:modbus,0.005201,10.162119,0.005201,90,84,7080836,36,313,36,0.006913,1
"Dec 22, 2023 03:10:21.945355000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.001118,10.163237,0.001118,66,7080836,84,12,560,12,0.001118,1
"Dec 22, 2023 03:10:21.950619000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp:mbtcp:modbus,0.005264,10.168501,0.005264,71,84,7080836,17,325,17,0.005264,1
"Dec 22, 2023 03:10:21.993476000 UTC",192.168.1.1,18473,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.042857,10.211358,0.042857,85,7080836,6939,31,504,31,0,1
"Dec 22, 2023 03:10:22.040743000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp,0.047267,10.258625,0.047267,60,6939,7080836,0,404,0,0.047267,1
"Dec 22, 2023 03:10:22.139212000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp,0.098469,10.357094,0.098469,54,7080836,5797493,0,388,0,0.200176,1
"Dec 22, 2023 03:10:22.150254000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp,0.011042,10.368136,0.011042,54,7080836,84,0,577,0,0.199635,1
"Dec 22, 2023 03:10:22.475723000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.325469,10.693605,0.325469,133,6939,7080836,79,404,79,0,1
"Dec 22, 2023 03:10:22.475840000 UTC",192.168.1.1,18473,192.168.1.3,102,eth:ethertype:ip:tcp,0.000117,10.693722,0.000117,54,7080836,6939,0,583,0,0.000117,1
"Dec 22, 2023 03:10:22.527289000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp,0.051449,10.745171,0.051449,60,6939,7080836,0,405,0,0.051449,1
"Dec 22, 2023 03:10:22.528209000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp,0.00092,10.746091,0.00092,60,6939,7080836,0,405,0,0,1
"Dec 22, 2023 03:10:22.528480000 UTC",192.168.1.3,102,192.168.1.1,18473,eth:ethertype:ip:tcp,0.000271,10.746362,0.000271,60,6939,7080836,0,0,0,0,1
"Dec 22, 2023 03:10:22.614254000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp,0.085774,10.832136,0.085774,54,7080836,84,0,577,0,0,1
"Dec 22, 2023 03:10:22.614811000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp,0.000557,10.832693,0.000557,64,84,7080836,0,326,0,0.000557,1
"Dec 22, 2023 03:10:22.615987000 UTC",192.168.1.6,502,192.168.1.1,18474,eth:ethertype:ip:tcp,0.001176,10.833869,0.001176,64,84,7080836,0,326,0,0,1
"Dec 22, 2023 03:10:22.615995000 UTC",192.168.1.1,18474,192.168.1.6,502,eth:ethertype:ip:tcp,8.00E-06,10.833877,8.00E-06,54,7080836,84,0,578,0,8.00E-06,1
"Dec 22, 2023 03:10:22.629282000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp,0.013287,10.847164,0.013287,54,7080836,5797493,0,388,0,0,1
"Dec 22, 2023 03:10:22.632166000 UTC",192.168.1.5,502,192.168.1.1,18475,eth:ethertype:ip:tcp,0.002884,10.850048,0.002884,60,5797493,7080836,0,218,0,0.002884,1
"Dec 22, 2023 03:10:22.632190000 UTC",192.168.1.1,18475,192.168.1.5,502,eth:ethertype:ip:tcp,2.40E-05,10.850072,2.40E-05,54,7080836,5797493,0,389,0,2.40E-05,1
"Dec 22, 2023 03:10:38.127689000 UTC",192.168.1.1,18483,192.168.1.3,102,eth:ethertype:ip:tcp,0.004564,26.345571,0.004564,66,7080836,6939,0,0,0,0,1
"Dec 22, 2023 03:10:41.127056000 UTC",192.168.1.1,18483,192.168.1.3,102,eth:ethertype:ip:tcp,1.098196,29.344938,1.098196,66,7080836,6939,0,0,0,0,1
"Dec 22, 2023 03:10:41.156246000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.02919,29.374128,0.02919,66,7080836,84,0,0,0,0,1
"Dec 22, 2023 03:10:41.157105000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.000859,29.374987,0.000859,64,84,7080836,0,1,0,0.000859,1
"Dec 22, 2023 03:10:41.157137000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,3.20E-05,29.375019,3.20E-05,54,7080836,84,0,1,0,3.20E-05,1
"Dec 22, 2023 03:10:41.166982000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,0.009845,29.384864,0.009845,66,7080836,5797493,0,0,0,0,1
"Dec 22, 2023 03:10:41.170154000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp,0.003172,29.388036,0.003172,62,5797493,7080836,0,1,0,0.003172,1
"Dec 22, 2023 03:10:41.170189000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,3.50E-05,29.388071,3.50E-05,54,7080836,5797493,0,1,0,3.50E-05,1
"Dec 22, 2023 03:10:41.196528000 UTC",192.168.1.3,102,192.168.1.1,18483,eth:ethertype:ip:tcp,0.026339,29.41441,0.026339,60,6939,7080836,0,1,0,3.068839,1
"Dec 22, 2023 03:10:41.196550000 UTC",192.168.1.1,18483,192.168.1.3,102,eth:ethertype:ip:tcp,2.20E-05,29.414432,2.20E-05,54,7080836,6939,0,1,0,2.20E-05,1
"Dec 22, 2023 03:10:47.021634000 UTC",192.168.1.1,0,192.168.1.255,0,eth:ethertype:ip:udp:data,1.099447,35.239516,1.099447,346,7080836,16777215,0,0,0,0,1
"Dec 22, 2023 03:10:47.021720000 UTC",192.168.1.1,0,255.255.255.255,0,eth:ethertype:ip:udp:data,8.60E-05,35.239602,8.60E-05,346,7080836,16777215,0,0,0,0,1
"Dec 22, 2023 03:10:56.210236000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,1.587491,44.428118,1.587491,66,7080836,5797493,12,1,12,0,1
"Dec 22, 2023 03:10:56.210276000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,4.00E-05,44.428158,4.00E-05,66,7080836,84,12,1,12,0,1
"Dec 22, 2023 03:10:56.210305000 UTC",192.168.1.1,18483,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,2.90E-05,44.428187,2.90E-05,85,7080836,6939,31,1,31,0,1
"Dec 22, 2023 03:10:56.214119000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.003814,44.432001,0.003814,64,5797493,7080836,10,13,10,0.003883,1
"Dec 22, 2023 03:10:56.215559000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.00144,44.433441,0.00144,65,84,7080836,11,13,11,0.005283,1
"Dec 22, 2023 03:10:56.216620000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.001061,44.434502,0.001061,66,7080836,84,12,12,12,0.001061,1
"Dec 22, 2023 03:10:56.226140000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.00952,44.444022,0.00952,90,84,7080836,36,25,36,0.00952,1
"Dec 22, 2023 03:10:56.264339000 UTC",192.168.1.3,102,192.168.1.1,18483,eth:ethertype:ip:tcp,0.038199,44.482221,0.038199,60,6939,7080836,0,32,0,0.054034,1
"Dec 22, 2023 03:10:56.264679000 UTC",192.168.1.3,102,192.168.1.1,18483,eth:ethertype:ip:tcp,0.00034,44.482561,0.00034,60,6939,7080836,0,0,0,0,1
"Dec 22, 2023 03:10:56.264984000 UTC",192.168.1.1,18493,192.168.1.3,102,eth:ethertype:ip:tcp,0.000305,44.482866,0.000305,66,7080836,6939,0,0,0,0,1
"Dec 22, 2023 03:10:56.419618000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,0.154634,44.6375,0.154634,54,7080836,5797493,0,11,0,0.205499,1
"Dec 22, 2023 03:10:56.429671000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.010053,44.647553,0.010053,54,7080836,84,0,48,0,0.203531,1
"Dec 22, 2023 03:10:56.921665000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.491994,45.139547,0.491994,66,7080836,84,12,48,12,0,1
"Dec 22, 2023 03:10:56.922559000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.000894,45.140441,0.000894,64,84,7080836,0,37,0,0.000894,1
"Dec 22, 2023 03:10:56.928249000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.00569,45.146131,0.00569,66,84,7080836,12,37,12,0,1
"Dec 22, 2023 03:10:57.131686000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.203437,45.349568,0.203437,54,7080836,84,0,60,0,0.203437,1
"Dec 22, 2023 03:10:57.328712000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.197026,45.546594,0.197026,66,7080836,84,12,60,12,0,1
"Dec 22, 2023 03:10:57.329705000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000993,45.547587,0.000993,66,7080836,5797493,12,11,12,0,1
"Dec 22, 2023 03:10:57.329791000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,8.60E-05,45.547673,8.60E-05,64,84,7080836,0,49,0,0.001079,1
"Dec 22, 2023 03:10:57.333834000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.004043,45.551716,0.004043,65,84,7080836,11,49,11,0,1
"Dec 22, 2023 03:10:57.334239000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.000405,45.552121,0.000405,87,5797493,7080836,33,25,33,0.004534,1
"Dec 22, 2023 03:10:57.334663000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000424,45.552545,0.000424,66,7080836,84,12,71,12,0.000829,1
"Dec 22, 2023 03:10:57.334703000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,4.00E-05,45.552585,4.00E-05,66,7080836,5797493,12,44,12,0.000464,1
"Dec 22, 2023 03:10:57.338374000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.003671,45.556256,0.003671,64,5797493,7080836,10,37,10,0.003671,1
"Dec 22, 2023 03:10:57.342655000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.004281,45.560537,0.004281,90,84,7080836,36,61,36,0.007992,1
"Dec 22, 2023 03:10:57.342776000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000121,45.560658,0.000121,66,7080836,84,12,107,12,0.000121,1
"Dec 22, 2023 03:10:57.354086000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.01131,45.571968,0.01131,64,84,7080836,0,73,0,0.01131,1
"Dec 22, 2023 03:10:57.355202000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.001116,45.573084,0.001116,71,84,7080836,17,73,17,0,1
"Dec 22, 2023 03:10:57.543684000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,0.188482,45.761566,0.188482,54,7080836,5797493,0,54,0,0.20531,1
"Dec 22, 2023 03:10:57.558710000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.015026,45.776592,0.015026,54,7080836,84,0,124,0,0.203508,1
"Dec 22, 2023 03:10:58.513820000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.125177,46.731702,0.125177,66,7080836,5797493,12,54,12,0,1
"Dec 22, 2023 03:10:58.515829000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.002009,46.733711,0.002009,66,7080836,84,12,124,12,0,1
"Dec 22, 2023 03:10:58.517307000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.001478,46.735189,0.001478,64,84,7080836,0,85,0,0.001478,1
"Dec 22, 2023 03:10:58.518124000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.000817,46.736006,0.000817,87,5797493,7080836,33,49,33,0.004304,1
"Dec 22, 2023 03:10:58.518831000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000707,46.736713,0.000707,66,7080836,5797493,12,87,12,0.000707,1
"Dec 22, 2023 03:10:58.521878000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.003047,46.73976,0.003047,65,84,7080836,11,85,11,0,1
"Dec 22, 2023 03:10:58.522807000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.000929,46.740689,0.000929,64,5797493,7080836,10,61,10,0.003976,1
"Dec 22, 2023 03:10:58.522826000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,1.90E-05,46.740708,1.90E-05,66,7080836,84,12,135,12,0.000948,1
"Dec 22, 2023 03:10:58.534029000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.011203,46.751911,0.011203,90,84,7080836,36,97,36,0.011203,1
"Dec 22, 2023 03:10:58.534848000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000819,46.75273,0.000819,66,7080836,84,12,171,12,0.000819,1
"Dec 22, 2023 03:10:58.539706000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.004858,46.757588,0.004858,71,84,7080836,17,109,17,0.004858,1
"Dec 22, 2023 03:10:58.723670000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,0.183964,46.941552,0.183964,54,7080836,5797493,0,97,0,0.200863,1
"Dec 22, 2023 03:10:58.735679000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.012009,46.953561,0.012009,54,7080836,84,0,188,0,0.195973,1
"Dec 22, 2023 03:10:59.264751000 UTC",192.168.1.1,18493,192.168.1.3,102,eth:ethertype:ip:tcp,0.529072,47.482633,0.529072,66,7080836,6939,0,0,0,0,1
"Dec 22, 2023 03:10:59.264948000 UTC",192.168.1.1,18494,192.168.1.3,102,eth:ethertype:ip:tcp,0.000197,47.48283,0.000197,66,7080836,6939,0,0,0,0,1
"Dec 22, 2023 03:10:59.698864000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.076994,47.916746,0.076994,66,7080836,5797493,12,97,12,0,1
"Dec 22, 2023 03:10:59.699826000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000962,47.917708,0.000962,66,7080836,84,12,188,12,0,1
"Dec 22, 2023 03:10:59.700940000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.001114,47.918822,0.001114,64,84,7080836,0,121,0,0.001114,1
"Dec 22, 2023 03:10:59.703467000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.002527,47.921349,0.002527,87,5797493,7080836,33,73,33,0.004603,1
"Dec 22, 2023 03:10:59.703968000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000501,47.92185,0.000501,66,7080836,5797493,12,130,12,0.000501,1
"Dec 22, 2023 03:10:59.705178000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.00121,47.92306,0.00121,65,84,7080836,11,121,11,0,1
"Dec 22, 2023 03:10:59.705889000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000711,47.923771,0.000711,66,7080836,84,12,199,12,0.000711,1
"Dec 22, 2023 03:10:59.707656000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.001767,47.925538,0.001767,64,5797493,7080836,10,85,10,0.003688,1
"Dec 22, 2023 03:10:59.717746000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.01009,47.935628,0.01009,90,84,7080836,36,133,36,0.011857,1
"Dec 22, 2023 03:10:59.717978000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000232,47.93586,0.000232,66,7080836,84,12,235,12,0.000232,1
"Dec 22, 2023 03:10:59.729159000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.011181,47.947041,0.011181,71,84,7080836,17,145,17,0.011181,1
"Dec 22, 2023 03:10:59.908785000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,0.179626,48.126667,0.179626,54,7080836,5797493,0,140,0,0.201129,1
"Dec 22, 2023 03:10:59.929795000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.02101,48.147677,0.02101,54,7080836,84,0,252,0,0.200636,1
"Dec 22, 2023 03:11:00.882944000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.953149,49.100826,0.953149,66,7080836,5797493,12,140,12,0,1
"Dec 22, 2023 03:11:00.884952000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.002008,49.102834,0.002008,66,7080836,84,12,252,12,0,1
"Dec 22, 2023 03:11:00.886897000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.001945,49.104779,0.001945,64,84,7080836,0,157,0,0.001945,1
"Dec 22, 2023 03:11:00.887183000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,0.000286,49.105065,0.000286,87,5797493,7080836,33,97,33,0.004239,1
"Dec 22, 2023 03:11:00.887961000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000778,49.105843,0.000778,66,7080836,5797493,12,173,12,0.000778,1
"Dec 22, 2023 03:11:00.891632000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.003671,49.109514,0.003671,65,84,7080836,11,157,11,0,1
"Dec 22, 2023 03:11:00.891634000 UTC",192.168.1.5,502,192.168.1.1,18485,eth:ethertype:ip:tcp:mbtcp:modbus,2.00E-06,49.109516,2.00E-06,64,5797493,7080836,10,109,10,0.003673,1
"Dec 22, 2023 03:11:00.891902000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000268,49.109784,0.000268,66,7080836,84,12,263,12,0.00027,1
"Dec 22, 2023 03:11:00.904806000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.012904,49.122688,0.012904,90,84,7080836,36,169,36,0.012904,1
"Dec 22, 2023 03:11:00.904947000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000141,49.122829,0.000141,66,7080836,84,12,299,12,0.000141,1
"Dec 22, 2023 03:11:00.910637000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp:mbtcp:modbus,0.00569,49.128519,0.00569,71,84,7080836,17,181,17,0.00569,1
"Dec 22, 2023 03:11:01.086834000 UTC",192.168.1.1,18485,192.168.1.5,502,eth:ethertype:ip:tcp,0.021367,49.304716,0.021367,54,7080836,5797493,0,183,0,0.1952,1
"Dec 22, 2023 03:11:01.104841000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp,0.018007,49.322723,0.018007,54,7080836,84,0,316,0,0.194204,1
"Dec 22, 2023 03:11:01.625804000 UTC",192.168.1.1,18484,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.520963,49.843686,0.520963,66,7080836,84,12,316,12,0,1
"Dec 22, 2023 03:11:01.626847000 UTC",192.168.1.6,502,192.168.1.1,18484,eth:ethertype:ip:tcp,0.001043,49.844729,0.001043,64,84,7080836,0,193,0,0.001043,1
